country,region,code,hdi,A(House School),A(House Hospital),A(House Pharmacy),A(House Restaurant),A(School Hospital),A(Police Hospital),A(House Place of Worship),A(Bank Slot Machine),A(Fast-Food Place Toilet),A(House Police),A(University Library),A(House Library),D(School),D(Hospital),D(Pharmacy),D(Police),D(Library),D(Toilet),D(Restaurant),D(Place of Worship),D(Post Box),D(Vending Machine),D(Bench),D(Tree)
New Zealand,Canterbury,NZLr113,0.943,0.9333370646385497,3.912773691498295,1.9801700746959303,1.1897322652027769,14.14197563355493,19.082271767168617,1.0363842051197516,,0.4067395829218778,4.275670710436515,3.4500717690277227,2.164302761903232,0.007034926215607408,0.0008117222556470086,0.0018732052053392508,0.0006035883439426474,0.0013528704260783477,0.014631813992816592,0.01190525974948946,0.009137078723821456,0.0026641140698158232,0.0013112436437374756,0.043458360763870614,1.6885487988751415
New Zealand,Otago,NZLr114,0.936,1.9585660814862027,6.668461061995633,5.869953157892854,2.8980148948971665,11.968703929457543,11.886005956671596,1.6644255103879906,,0.35747004306684016,8.162899597854441,5.681317410913923,5.938299829472744,0.004603791493740773,0.0003807647100086354,0.0010384492091144602,0.0004846096309200814,0.0007615294200172708,0.00993449743386167,0.008169133778367086,0.005988390439226721,0.0008307593672915682,0.0004846096309200814,0.017792096449494418,0.12423314038372658
New Zealand,Southland,NZLr115,0.932,2.29573524090686,40.17387727470289,5.9116709525912325,3.656364840811936,14.21358563994127,14.943485873605924,2.893710176312527,,0.7087766069201805,6.442488316462362,1.0445751115947735,3.9113825802997395,0.002969023276988651,0.00023617230612409722,0.00023617230612409722,0.0003711279096235814,0.00026991120699896827,0.005634396446103462,0.0017206839446184227,0.0024629397638655853,0.0003036501078738393,3.3738900874871034e-05,0.0041836237084840085,0.17085379403034692
Oman,Total,OMNt,0.819,1.0465673912789852,2.759147823738121,2.223904332385205,1.0661808762931868,8.518848844766682,22.39565820254318,0.3933963973277416,,6.230115930898341,4.740582605344058,7.84911178675695,6.699477441153582,0.0018140111499432543,0.0005916667191571189,0.0006534341239042905,0.0006339286276683416,8.777473306177037e-05,0.000455128245505476,0.00379056810185275,0.006631868720222651,1.9505496235948973e-05,6.501832078649657e-06,0.00011053114533704417,0.008055769945446925
Pakistan,Punjab,PAKr101,0.546,0.8970508735125196,1.6811864650744601,2.425189384139887,1.0001683820132847,2.8820793750405262,4.088879566716059,0.44988215151728855,,42.75096244157304,2.0812020479811317,10.7387901669014,5.120278351523059,0.006472752390408313,0.003806930138094612,0.0011071174381193515,0.001136252107543545,0.0002087984642067198,0.00012139445593413941,0.0050548651450975654,0.015188874326479524,5.341356061102134e-05,3.399044766155904e-05,0.00022336579891881652,0.010299105641452389
Pakistan,Sindh,PAKr102,0.514,0.6848698582932351,0.9578128001901787,1.5653840409040356,1.228098208448134,0.9740436703162101,1.633731204521614,0.3187862710581039,,7.738463952242688,2.0668173953502618,2.7056027037410413,3.4382757837948925,0.011097324541405312,0.008887967801216616,0.0037472423142416115,0.0014007032927993693,0.0007869930871913982,0.0001227420411215942,0.024642269785176533,0.027551978171764913,7.22012006597613e-06,2.1660360197928392e-05,1.444024013195226e-05,0.008259817355476692
Pakistan,Khyber Pakhtunkhwa (NWFrontier),PAKr103,0.511,3.388623139733428,5.98439034401871,35.08870360539609,4.596997777966652,10.148782471451986,7.416905567263207,1.6228246512089035,,34.69494909771147,3.9622668398918734,6.506935744739113,14.44513729459665,0.009368018200292365,0.00252012883979696,0.00048819249776171474,0.0020583251256980407,0.0002770822284593516,0.00013194391831397695,0.0032458203905238333,0.008549965906745708,2.638878366279539e-05,2.638878366279539e-05,9.236074281978388e-05,0.014645774932851442
Pakistan,Balochistan,PAKr104,0.46,26.12962883555613,58.555765915193156,245.27688448363656,217.66531213966053,13.550649149660615,37.321227202708144,9.021097614122832,,499.29250773901754,79.7865847569695,296.5339722654284,275.07099968670707,0.00011593745538160825,0.00012463276453522886,2.0289054691781443e-05,9.27499643052866e-05,5.796872769080412e-06,8.695309153620619e-06,0.00015361712838063093,0.0013564682279648165,0.0,2.898436384540206e-06,0.0,0.0010347417892808536
Pakistan,Islamabad (ICT),PAKr105,0.654,1.2097586285034427,1.8304646893600731,1.999526303453143,0.51855871435672,0.8815224443223567,1.150568442538178,0.3266894427565063,,2.4645433756120556,2.959765304540969,1.902448901709742,3.774606338225033,0.36297743386616005,0.10168097495925005,0.07212255200597968,0.03428777062579362,0.022464401444485478,0.02364673836261629,0.45992906115288684,0.5131342224687735,0.0011823369181308146,0.0,0.005911684590654073,0.15252146243887507
Pakistan,Gilgit Baltistan,PAKr106,0.574,4.714451227778308,10.938387375467755,22.645911816268736,5.741723777871858,10.919698505187766,19.65980178248326,9.401565253724886,,21.83535091769962,10.758317112534385,2.6156939606219796,15.992995940992314,0.009749675782401594,0.000765835559946953,0.0001325484622985111,0.000706925132258726,8.836564153234074e-05,0.0001325484622985111,0.001826223258335042,0.0015169435129718494,4.418282076617037e-05,1.472760692205679e-05,0.0,0.00011782085537645433
Pakistan,AJK,PAKr107,0.589,13.352743852273495,14.678039119336567,,23.609024033849458,3.274693393550493,5.914725285777483,9.759394469980217,,,33.75362549841625,,,0.001870341651051955,0.001870341651051955,0.0,0.00028774486939260846,0.0,0.0,0.0015106605643111944,0.002949384911274237,0.0,0.0,7.193621734815211e-05,0.0
Pakistan,FATA,PAKr108,0.453,3.890689904763924,3.552990826065998,131.881254006845,,22.813512207281626,11.528758862246253,2.85207761072778,,,208.27825706279384,,,0.00031938818143577047,0.0002794646587562992,3.992352267947131e-05,0.00015969409071788524,0.0,0.0,0.0,0.0006786998855510122,0.0,0.0,0.0,7.984704535894262e-05
Panama,Bocas del Toro,PANr101,0.749,2.1113143005180337,24.80075664880195,35.425139085150725,27.922121927176146,6.516541960385178,0.7108962811704844,2.4703781375750262,,11.117352964891543,24.780938747416847,67.61403383577402,56.96524005243895,0.009023394907023894,0.0011279243633779868,0.0006767546180267921,0.0009023394907023894,0.00022558487267559734,0.0006767546180267921,0.0013535092360535842,0.003158188217458363,0.0,0.0,0.0,0.0004511697453511947
Panama,Cocle,PANr102,0.792,6.888029904326563,15.40336541923833,6.417832983835024,3.4798744968263504,10.710963560529791,9.837998194171751,5.801384383800954,,15.349962428066844,6.027589331082048,16.80537501773052,25.94510414766215,0.014406334521420794,0.0016232489601600893,0.004463934640440246,0.0016232489601600893,0.00020290612002001117,0.0014203428401400782,0.023942922162361317,0.009942399880980548,0.00020290612002001117,0.0,0.01379761616136076,0.03124754248308172
Panama,Colon,PANr103,0.829,4.485443146428856,21.417553488066684,11.770856944078583,6.856806058592174,17.845881946263255,12.475895201856838,4.312914702178103,,2.6452824638089547,8.215900308565919,2.770497038702845,24.977449876133672,0.0065991778026983725,0.0006386301099385521,0.0025545204397542085,0.0025545204397542085,0.00021287670331285072,0.0012772602198771043,0.0151142459352124,0.01192109538551964,0.0,0.0,0.00298027384637991,0.07110081890649214
Panama,Chiriqui,PANr104,0.819,1.0822809561460653,5.874122930957213,4.389362064418746,3.3543175980608995,7.627237867102585,11.396111515868974,2.785061787983386,,11.746433858829999,4.082725390490028,6.496915650635206,8.013744665324259,0.02306836625297284,0.002460625733650436,0.012918285101664791,0.004921251467300872,0.001691680191884675,0.0004613673250594568,0.041061691930291654,0.022914577144619686,0.0007689455417657613,0.0,0.022606998927913385,0.22360936354548339
Panama,Darien,PANr105,0.719,2.997489374697548,32.200726043918905,75.66164535667411,74.7712019168286,42.37967489687924,33.23024753734387,31.627438644448358,,,78.61560883555524,,,0.005848429924006554,0.00021931612215024578,0.0002924214962003277,0.0002924214962003277,0.0,0.0,0.0005117376183505735,0.000950369862651065,0.0,0.0,0.0,0.001973845099352212
Panama,Herrera,PANr106,0.819,4.742244146488928,14.68702017960841,24.34720304396132,22.568878880783025,10.851722285574104,5.402739877441844,7.389926551114457,,,5.680565051338348,8.394857443193503,24.677688886549575,0.011129901537642577,0.002996511952442232,0.0017122925442527041,0.0021403656803158804,0.00042807313606317603,0.0,0.010701828401579402,0.005136877632758113,0.0,0.0,0.005136877632758113,0.0025684388163790565
Panama,Los Santos,PANr107,0.814,2.1866096016845007,4.102248592330941,15.989427326798072,2.370825124339348,8.973002979357565,0.7376580919573662,2.424243707664026,,36.6014435767355,4.444689681132694,13.119242889964493,20.32276227594733,0.005510708746547777,0.002624147022165608,0.003936220533248412,0.001574488213299365,0.0005248294044331216,0.0002624147022165608,0.014170393919694284,0.008397270470929946,0.0,0.0,0.0002624147022165608,0.008134855768713386
Panama,Panama,PANr108,0.852,0.6958472676997146,2.1000265290956404,1.5185053893615075,1.087969542490319,4.647840004025309,3.0858160057574753,0.7900462528569342,,5.721172757288334,1.6034092293014732,5.72932168155599,3.7844370278924733,0.033347802164848596,0.00460269144462754,0.016326528143207127,0.00807642083679927,0.0021710808701073305,0.003039513218150263,0.08736429421311898,0.037429434200650376,0.0003473729392171729,0.00026052970441287966,0.013200171690252569,0.10534084381760768
Panama,Veraguas,PANr109,0.759,0.8941642895598886,2.8957122444058916,2.389207413617912,1.646558153947351,11.400069200873537,10.436639611017675,0.928041030279494,,2.0149809606060787,2.426633571098762,4.9217312297520035,5.387971798727041,0.018309700499296425,0.001252768981530808,0.0034692064103930068,0.0014455026709970862,0.0003854673789325563,0.0010600352920645299,0.02206800744388885,0.009829418162780186,0.0,0.0,9.636684473313908e-05,0.02399534433855163
Panama,Kuna Yala,PANr110,0.608,29.862431923817166,50.885645587178715,,31.1293586078963,133.31016834341486,100.05896734312586,143.75305105959075,,,34.61445297211698,,,0.002372503994266858,0.00039541733237780964,0.0,0.0015816693295112386,0.0,0.0007908346647556193,0.0027679213266446675,0.001977086661889048,0.0,0.0,0.001977086661889048,0.003954173323778096
Panama,Embera Wounaan,PANr111,0.64,,,,,,,,,,,,,0.0044673313491804065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309226190416323
Panama,Ngobe Bugle,PANr112,0.588,4.050544840624549,50.19505845993431,,,39.430646516451354,,9.049890785193625,,,,,,0.0029444190670706747,0.0001549694245826671,0.0,0.0,0.0,0.0001549694245826671,0.0,0.0006198776983306684,0.0,0.0,0.0,0.0007748471229133354
Peru,"North (Tumbes, Piura, Lambayeque, Cajamarca, La Libertad)",PERr101,0.73,0.47276755914263563,7.313462461459925,7.917330062251074,3.3769349309118177,20.792209294268723,17.854856880978062,1.7867432561910392,,9.138615779245395,11.332391335613112,8.244846948880484,47.12096719338844,0.09602138834054456,0.0009783710396365382,0.004830156123611017,0.0019214854652321199,0.0002467962982866943,0.0003437519868993242,0.014516910831363769,0.008805339356728843,2.6442460530717245e-05,2.6442460530717245e-05,0.0015601051713123176,0.005887854544839707
Peru,"North East (Amazonas, Loreto, San Martin, Ucayali)",PERr102,0.702,0.4393650401059215,4.144205148744102,7.504509701499963,5.569030016324572,56.51398878807952,52.07009807126905,3.9997220992939697,,15.114033728364827,3.7287884183311415,17.399340357377177,9.936917232443772,0.011924221498848725,8.377673184202851e-05,0.00011868370344287372,0.00023562205830570518,2.0944182960507128e-05,5.934185172143686e-05,0.0007504998894181721,0.000287982515706973,0.0,0.0,0.00011344765770274695,0.003932270350835213
Peru,"East (Madre de Dios, Cusco, Puno, Apurimac)",PERr103,0.7,0.97089454354733,15.053962573946945,17.18934029139043,8.781320899565596,22.356841798917493,20.11188226264194,6.014296351411333,,2.979332752567107,7.592350966620907,27.099267109084824,29.229722211703862,0.026221572954747332,0.0003700464772066012,0.0009032317239343921,0.0009828116115057042,5.968491567848406e-05,0.0008713997689058673,0.0061236723486124646,0.0022043628857253447,3.978994378565604e-06,0.0,0.0024152495877893215,0.007333286639696408
Peru,"South (Tacna, Moquegua, Arequipa, Ica, Ayacucho)",PERr104,0.782,0.3252483712633015,5.155232908430773,5.158695680918435,1.260148632114173,18.231251828966574,17.410728498031784,1.0419725994390345,,1.7496156973812234,1.5494659556384822,4.694206179993846,23.48867564206328,0.03178576072994704,0.0005489984188881921,0.003481149065222855,0.00198388065007324,0.00018091993349724514,0.00099194032503662,0.013625142577861496,0.004510521100638216,1.247723679291346e-05,5.614756556811056e-05,0.003799318603442148,0.05655307576388025
Peru,"West (Ancash, Lima, Callao)",PERr105,0.82,0.6375980415354925,8.03905352652006,12.258516957132924,4.594234896960466,6.07521225225418,3.910015269722289,1.9454183686323538,,2.7093696050360685,6.227561020866709,4.88877760455293,20.430569640005185,0.13362472085609808,0.0030130377539655047,0.036212509563938906,0.006250301573342396,0.0010510596816158738,0.00568973640981393,0.0869716851214415,0.028686922243569248,2.80282581764233e-05,0.0012332433597626253,0.028588823339951767,0.3326253539087035
Peru,"Central (Huancavelica, Huanuco, Junin, Pasco)",PERr106,0.717,0.632765525707902,43.63772178606,44.14094778006026,11.39854268420265,26.57349389208314,12.33632199319452,11.583857402810423,,12.515584855191802,14.907012162976716,55.78985438621421,85.82226027657534,0.056581398192643344,0.0004911309019201613,0.0022685570231550304,0.0005924753737449565,5.457010021335125e-05,0.0005690881879392345,0.004926900476405427,0.003250818826995353,0.0,7.795728601907322e-06,0.0017150602924196107,0.011919669032316295
Philippines,National Capital Region,PHLr101,0.743,0.2886262211610389,1.0161670964365794,0.4687914351281505,0.5201698792910509,0.7593577127020419,0.7105151663180094,0.2952026617299446,,0.49070475502393157,0.6982695869414153,1.272576551998614,2.801826602686793,3.1899850233807476,0.4388244417340164,2.5630929637607243,0.6215186991089946,0.12537841192400467,0.9349647289190064,8.506029688958547,3.392381602629498,0.09134712868748912,0.16299193550120608,0.660923342856539,8.00630716143287
Philippines,Cordillera Admin Region,PHLr102,0.738,0.4632871605619473,6.943766023909693,7.984454398289865,5.8829377708894,9.5430630452691,3.4088830528900678,4.304806942553023,,2.409067142965377,6.371959873702751,12.34077431865024,10.470107646548644,0.1064945243662734,0.0032020126559066135,0.009937280656261904,0.005079054557644973,0.0006072782623271164,0.00579674704948611,0.040080365313589675,0.020537046689607933,5.520711475701058e-05,0.0,0.006127989738028174,0.009164381049663755
Philippines,I-Ilocos,PHLr103,0.709,0.4637973698709882,5.263321168461724,5.212738346549962,4.248587506106407,5.913553152305957,3.1684217260362892,2.2334687276937175,,2.5151463033539474,4.842280771766504,7.695771551813376,10.686253364260821,0.24843965113799182,0.009620122018896102,0.03431176853406276,0.01330783545947294,0.001603353669816017,0.008978780550969694,0.06172911628791665,0.0675813571827451,8.016768349080084e-05,0.0,0.0021645274542516227,0.09636155555594261
Philippines,II-Cagayan Valley,PHLr104,0.718,0.6788145848835495,9.571228764659587,14.96714835698164,13.473018158248285,8.733174549624017,3.9716927140495897,4.400122000589803,,16.084446583660103,7.376314696928509,19.004758431947895,29.210926005487426,0.10329128844494014,0.003208290019880716,0.0024257802589342,0.0031300390437860644,0.000821635248993842,0.0006651332968045387,0.007355591752897251,0.016393579491829513,0.00011737646414197742,3.912548804732581e-05,0.00019562744023662903,0.006925211384376667
Philippines,III-Central Luzon,PHLr105,0.725,0.4798587867606804,3.9770596981468236,3.717467888240607,3.1962478281215323,4.567301250760481,2.5351945424904443,1.3077217891338528,,2.603107422018464,2.691788240634959,10.29783197677523,21.028664765570472,0.20121855841410574,0.013714128312475687,0.05204815932925926,0.012637592642895684,0.0017318182510634827,0.009735626924897416,0.0807401752185002,0.14069853142423863,0.0001872235947095657,0.00046805898677391424,0.005757125537319145,0.20149939380617007
Philippines,IVA-CALABARZON,PHLr106,0.723,0.40178660891219026,1.5705930297801383,1.1550300535667755,0.9499505387446477,4.431725782824002,1.899414136445298,0.5630033432325613,,1.7920281199932246,1.6151156013076384,5.078400012711514,4.0794256448952595,0.28144614380742144,0.02100344356771802,0.05861870159354029,0.020112388386057254,0.004073395116163495,0.03125057815681681,0.1657362637889022,0.1463876369871256,0.00044552759083038226,0.001591169967251365,0.03233257373454774,1.2391395236966731
Philippines,IVB-MIMAROPA,PHLr107,0.694,0.9617227485589811,16.38937235483741,15.467535328517272,5.505308892824955,15.905170198725598,10.646612163444223,3.438927928866892,,13.314530822016065,10.77868590953639,35.32993354266056,80.93674011229977,0.054502001530034615,0.0016515758039404428,0.0026946763116923013,0.0015646507616277879,0.00034770016925061954,0.0015646507616277879,0.02738138832848629,0.01564650761627788,0.0,0.0,0.0009561754654392038,0.01208258088145903
Philippines,V-Bicol,PHLr108,0.68,0.40915537721569856,3.0057987167096356,3.3203118448030473,2.096658482241237,6.976929888019554,3.230456001721765,0.8839251756748205,,12.322544482458987,4.116710208429632,16.585167473779496,20.631679625942887,0.23917341139161263,0.007614782996549172,0.017652451492000353,0.00873969412103939,0.0005191897497647162,0.0014710376243333627,0.03314161235998105,0.054514923725295206,0.0,0.0001730632499215721,0.0012114427494510046,0.01704673011727485
Philippines,VI-Western Visayas,PHLr109,0.713,0.5394130602427601,5.715263653723813,7.306354761581212,4.505509846222422,6.866107964219068,4.150225740136752,1.3795902132482838,,3.9089964126680385,4.883069635953978,11.85653134919966,15.930454607745633,0.24696327281970976,0.007370743746374765,0.022545804400675752,0.0090183217602703,0.001734292646205827,0.008931607127960008,0.04569861122752354,0.07882360077005483,8.671463231029135e-05,0.0001734292646205827,0.010145611980304088,0.11264230737106846
Philippines,VII-Central Visayas,PHLr110,0.694,0.48876836644191324,2.240453352991088,2.9819563266307076,1.8249427004889966,6.5576258901823445,3.2090951712221,0.7460554214850491,,1.7433283028329898,2.353666860271057,15.831383297477124,17.657950184942425,0.35431634880873025,0.012822877385458809,0.06231468483810684,0.015747393280388013,0.0022496276114840016,0.017997020891872013,0.17389621436771333,0.11360619437994209,0.00022496276114840016,0.0011248138057420008,0.010123324251678008,0.307524094489863
Philippines,VIII-Eastern Visayas,PHLr111,0.696,0.3296572198128692,6.663974629676246,6.663032109712354,6.0707038936187105,10.605320920205019,6.014807476905281,2.2347507369740733,,13.596924428112555,5.705491461465667,19.080125410399656,26.6948660302509,0.14606119250670374,0.003352224090317791,0.00646500360275574,0.0035118538089043525,0.0005587040150529651,0.0024742606380917026,0.009178708818727285,0.022986679476464853,0.0002394445778798422,7.981485929328073e-05,0.0013568526079857726,0.15931045914938835
Philippines,IX-Zamboanga Peninsula,PHLr112,0.674,0.46185131274198293,6.549930504295965,8.849330485102978,6.884931246537197,11.581230798828924,4.480398138472892,1.5239863396625766,,15.489460845527853,4.94398311434252,38.88077673648643,32.73781004767431,0.16669399871970553,0.00345078408840962,0.006619871516540903,0.004647994894592549,0.0003521208253479204,0.0019014524568787701,0.010634048925507195,0.015634164645447667,7.042416506958408e-05,0.0,0.0019718766219483544,0.029226028503877392
Philippines,X-Northern Mindanao,PHLr113,0.712,0.5634387454847376,4.006481478306618,3.210376735907913,2.6474734882874666,8.205326150647773,3.556520016235357,1.4383352882338536,,3.2465383968236097,3.6374218615724203,5.348371810692539,15.305542270405589,0.12755407787695155,0.005282147396744927,0.011151200059794846,0.004564818737927715,0.0007825403550733225,0.0033910082053177307,0.02471523288106577,0.03795320722105614,0.0001304233925122204,6.52116962561102e-05,0.0011085988363538734,0.01923745039555251
Philippines,XI-Davao,PHLr114,0.708,0.644193219358804,4.1411607772964745,4.944025153032084,3.3239404360411977,10.257900485654922,3.305858586296597,1.6278647151846501,,2.259216781050838,3.7089925312845344,9.224493918367134,9.596847647630414,0.1185723872822455,0.0055337362438021235,0.01300159389320499,0.005802364216802226,0.0007521583244002886,0.005050205892401938,0.05587461838402144,0.04523695065321736,5.372559460002062e-05,0.00016117678380006184,0.004942754703201897,0.037661641814614455
Philippines,XII-SOCCSKSARGEN,PHLr115,0.684,0.8172886529915009,4.860766899129607,5.366608297128773,4.663921870221518,9.790956777113246,4.508388882029598,2.7058049014821055,,5.3147921498191115,5.656491200005894,9.712174711654436,11.119442667208157,0.11830721226338406,0.004600234694596361,0.005574402041687355,0.0028683816331012604,0.0006494448980606627,0.002110695918697154,0.01428778775733458,0.029549742861760157,5.4120408171721896e-05,5.4120408171721896e-05,0.0058991244907176865,0.010120516328111994
Philippines,XIII-Caraga,PHLr116,0.71,0.5206525218776789,5.0623139215966875,5.328299613576716,3.672557198397402,10.205414615067507,4.468526479967058,1.068148156357838,,16.06805918011526,5.71102979477181,29.48640740556195,24.71100753513638,0.09967659726225625,0.0027268917760919927,0.00551180252614339,0.002900948697970205,0.0002900948697970205,0.0008122656354316574,0.00934105480746406,0.01740569218782123,0.0,0.0,0.00011603794791880821,0.007832561484519555
Philippines,ARMM,PHLr117,0.629,1.917442183358155,17.384074677106472,15.074316865138696,18.003779935686005,9.607295712192323,5.460804344393206,4.451896934738387,,31.71342903569028,7.49839171871487,11.17307376273401,33.27658227927375,0.05094416872382814,0.0024204243058832376,0.003457749008404625,0.005762915014007709,0.0005762915014007709,0.00023051660056030833,0.00968169722353295,0.02270588515519037,0.00011525830028015416,0.0,0.0013830996033618501,0.01740400334230328
Papua New Guinea,Western,PNGr101,0.575,71.01280691373617,152.13708318846517,,,61.2123156099836,0.8642753479018915,86.91859320326151,,,327.81589960658056,,,0.0003477634353993041,2.0456672670547297e-05,0.0,1.0228336335273649e-05,0.0,0.0,0.0,9.205502701746284e-05,0.0,0.0,0.0,0.0
Papua New Guinea,Gulf,PNGr102,0.533,0.5742438414154631,4.322466094761169,,,32.56658255113296,0.4973017925580022,4.8410124435015245,,,12.686760920230867,,,0.0009096108591335853,0.00014671142889251376,0.0,2.9342285778502748e-05,0.0,0.0,0.0,0.00026408057200652475,0.0,0.0,0.0,0.03224717207057452
Papua New Guinea,Central,PNGr103,0.581,3.459751897135917,77.5726393234098,,72.92793774058258,56.200442631545684,45.987628363299585,4.479172765141464,,,46.6607228649345,,,0.001895863404897372,0.00013541881463552657,0.0,6.770940731776328e-05,0.0,0.0001692735182944082,3.385470365888164e-05,0.0005078205548832246,0.0,0.0,0.0,0.0076511630269072515
Papua New Guinea,National Capital District,PNGr104,0.742,0.7145330736860468,1.6934499457979437,4.2354433459913565,3.8801825631729865,2.4970028212269706,2.1281523412425702,0.6452409340562822,,3.8827107491120563,1.0519319112175447,4.988941314619427,2.456273873629828,0.20492701837143532,0.020492701837143534,0.008197080734857413,0.05737956514400189,0.008197080734857413,0.032788322939429654,0.053281024776573184,0.1885328569017205,0.0,0.008197080734857413,0.0,32.68995797061136
Papua New Guinea,Milne Bay,PNGr105,0.573,0.6512443557268216,5.07244100758512,4.779598212625191,4.269177386348141,59.339142112145645,0.6885340990170119,1.1724111352168103,,,4.75021058420372,,,0.009359419005250478,0.00012315025006908522,0.00024630050013817043,0.00012315025006908522,0.0,0.00024630050013817043,0.00024630050013817043,0.0008620517504835966,0.0,0.0,0.0,0.019211439010777296
Papua New Guinea,"Northern, Oro",PNGr106,0.567,3.5456432602182844,,,,,,29.63541047989345,,,,,,0.0007894726405705836,0.0,0.0,0.0,0.0,0.0,0.0,4.38595911428102e-05,0.0,0.0,0.0,0.0014035069165699264
Papua New Guinea,Southern Highlands,PNGr107,0.499,0.8872034089036162,3.7539865381767124,,5.658677220183329,10.400878343472147,1.0732724773680387,1.3238969487332446,,1.2849470402689007,3.7876793410393654,,8.716245607000864,0.006628504230899082,0.0005627975290386013,0.0,0.0006878636466027349,0.00018759917634620044,0.0006878636466027349,0.0003751983526924009,0.004940111643783278,0.0,0.0003751983526924009,0.0003751983526924009,0.06941169524809417
Papua New Guinea,Enga,PNGr108,0.5,5.148101419538384,10.509666292559572,,56.554486890996266,14.00874685326905,7.360109788861225,1.9874190113034729,,,5.726295194795004,,33.40780821182761,0.00857081166073498,0.0005940166497539095,0.0,0.0005940166497539095,0.0001697190427868313,0.0005940166497539095,8.485952139341565e-05,0.0026306451631958852,0.0,0.0,0.0001697190427868313,0.06067455779629219
Papua New Guinea,Western Highlands,PNGr109,0.599,0.540846026512437,3.202089595382515,3.4790513704906276,2.1981920010469205,16.455190024835076,5.998890663593092,1.1405466108734663,,2.6371546918568485,2.4630669642516376,,,0.02966537312618982,0.000467171230333698,0.0007007568455005469,0.0016350993061679429,0.0,0.0014015136910010939,0.0032701986123358858,0.009577010221840808,0.0,0.0,0.000934342460667396,0.06330170171021608
Papua New Guinea,"Chimbu, Simbu",PNGr110,0.583,0.30991827001336675,1.012343735479716,,,8.540868915862434,5.52685020097649,0.299913002058363,,,1.6317458253713981,,,0.030804610488736398,0.0017834248177689494,0.0,0.0003242590577761726,0.0,0.0,0.0,0.016375082417696717,0.0,0.0,0.0,0.026264983679869982
Papua New Guinea,Eastern Highlands,PNGr111,0.534,0.45009207937557044,10.474934053851026,51.023016101567585,49.27254670308181,15.563353976249154,6.780438516999949,2.0522665278771357,,6.000858304539335,15.938783887049672,0.24100673089591276,13.300794303683482,0.030463668571562134,0.00044668135735428347,0.0001786725429417134,0.0003573450858834268,0.0003573450858834268,0.0005360176288251401,0.0006253539002959969,0.02572884618360673,0.0,0.0,0.0,0.0
Papua New Guinea,Morobe,PNGr112,0.605,0.33598660234075683,11.110209117807265,45.20378341133194,43.304259769019325,26.590154519336267,14.98908540626102,4.038162975851114,,55.89708297505574,27.30645843287081,0.4375484977149577,38.13516746088709,0.0133435054758483,0.00027170033774351744,0.0001811335584956783,0.000392456043407303,6.037785283189277e-05,6.037785283189277e-05,0.00042264496982324934,0.005615140313366027,0.0,0.0,0.0005132117490710885,0.0003622671169913566
Papua New Guinea,Madang,PNGr113,0.57,0.8831086806024862,4.3531463601130564,44.671349035732256,42.97785564100176,36.63067913862833,44.28456906443202,4.622628071352162,,,61.313685916393595,1.012597027401972,42.21354412573659,0.007470738074859277,0.0002490246024953092,3.5574943213615605e-05,7.114988642723121e-05,3.5574943213615605e-05,0.0,7.114988642723121e-05,0.0006047740346314652,0.0,0.0,0.0,0.0010316733531948526
Papua New Guinea,East Sepik,PNGr114,0.562,7.105319383234886,26.370893636660558,23.775478616236985,51.02722133034642,37.69708494419691,4.821247450315291,17.49148336427524,,,20.86532518965256,,,0.0019249106124233052,4.5831205057697746e-05,0.00011457801264424436,0.00016040921770194211,0.0,9.166241011539549e-05,2.2915602528848873e-05,0.00045831205057697745,0.0,0.0,0.0,0.0
Papua New Guinea,"West Sepik, Sandaun",PNGr115,0.542,14.062018865372433,161.43913220445282,,,116.50999502042878,0.9067678883814696,160.149706538482,,,161.94939349831185,,,0.001143840638570582,2.7898552160258094e-05,0.0,2.7898552160258094e-05,0.0,0.0,0.0,0.00016739131296154857,0.0,0.0,0.0,0.0
Papua New Guinea,Manus,PNGr116,0.624,1.4196632455730716,2.5596617622881226,2.1963824763904145,,28.752098723841335,0.4639906140352632,5.313444829470398,,,2.1519854521343165,,,0.005364192861643772,0.0005364192861643772,0.0005364192861643772,0.0005364192861643772,0.0,0.0,0.0,0.0005364192861643772,0.0,0.0,0.0,0.0
Papua New Guinea,New Ireland,PNGr117,0.611,1.354407925741646,4.27710187942373,12.924171527866317,,29.599034175780446,0.30191398032151867,3.483880964915936,,,67.52308741118864,,,0.012145006408967695,0.0007061050237771915,0.0001412210047554383,0.0001412210047554383,0.0,0.0,0.0,0.0012709890427989449,0.0,0.0,0.0,0.0
Papua New Guinea,East New Britain,PNGr118,0.613,1.174867567959488,11.532798553218273,,16.795104501126797,51.81930552681711,2.4493797281840672,4.088527670150802,,7.4935560865202415,15.930005201187285,,,0.010825189633373627,0.00019563595722964388,0.0,0.00026084794297285847,0.0,0.00039127191445928775,6.521198574321462e-05,0.0038475071588496626,0.0,0.0,0.0,0.00013042397148642923
Papua New Guinea,West New Britain,PNGr119,0.605,0.32868565958323376,22.305236280809364,31.113421726236755,,60.63727280651405,0.6534017181221586,10.546835666983638,,71.05063891795778,27.981232347244298,,,0.009539244299260662,0.00024713068132799644,4.9426136265599286e-05,9.885227253119857e-05,0.0,9.885227253119857e-05,0.0,0.002421880677014365,0.0,0.0,0.0,0.00014827840879679785
